NR90	spc	sample	cpm	data	FMT_group	name	prot
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_31	0.920638	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_36	1.16254	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_39	1.73796	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_40	0.587661	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_41	3.72022	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_52	5.14198	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_53	2.95835	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_56	3.51023	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_57	9.61248	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_58	3.8976	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Cosmic_60	4.43346	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_1-892	0.198288	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_11-821	1.82753	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_12-1052	0.118573	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_2-901	3.46795	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_3-911	0.208827	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_6-955	0.055447	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_6-955	0.055447	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_7-983	0.158882	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	HD_8-964	0.182809	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_41	0.105642	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A2A7AFW6	unclassified	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_1-892	7.29219	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_3-911	2.07145	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A0F0CA57	unclassified	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_1-892	4.18254	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_11-821	0.156887	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_2-901	0.864327	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_3-911	4.63499	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_5-915	0.0577318	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_6-955	0.18105	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_6-955	0.18105	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_31	15.6252	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_41	1.74408	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_53	1.65716	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_58	2.65613	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_R6F9Q9	unclassified	Cosmic_60	0.232235	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_1-892	3.10906	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_11-821	0.0699056	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_2-901	0.493805	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_3-911	3.04492	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_5-915	0.0743382	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_6-955	0.0786288	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_6-955	0.0786288	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_31	10.6516	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_40	0.153441	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_41	0.875408	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_53	0.894525	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_56	0.0861661	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_58	1.80251	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_K1TPT0	unclassified	Cosmic_60	0.104029	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_1-892	2.82366	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_3-911	2.21746	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_31	1.38508	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_34	0.547922	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_36	1.23766	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_40	1.08125	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_41	0.217037	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_R6IHY7	g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Cosmic_57	1.24355	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
