measure1	measure2	rho	p	type1	type2	Padj
Fusicatenibacter_saccharivorans	COBALSYN-PWY:.superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I	0.8084393837910249	1.2657163764845112e-8	species_relab	pathway_relab	4.05857275760535e-6
Fusicatenibacter_saccharivorans	PANTO-PWY:.phosphopantothenate.biosynthesis.I	-0.571667782987274	5.103251458968808e-4	species_relab	pathway_relab	0.007731139289862817
Fusicatenibacter_saccharivorans	SER-GLYSYN-PWY:.superpathway.of.L-serine.and.glycine.biosynthesis.I	0.6831882116543873	1.1795564276491462e-5	species_relab	pathway_relab	5.841252452845187e-4
Fusicatenibacter_saccharivorans	PWY-6897:.thiamine.diphosphate.salvage.II	-0.7109845947756197	3.535119023361044e-6	species_relab	pathway_relab	2.666170513998102e-4
Fusicatenibacter_saccharivorans	THISYN-PWY:.superpathway.of.thiamine.diphosphate.biosynthesis.I	-0.6962491627595446	6.8083330643956594e-6	species_relab	pathway_relab	3.9533519824807184e-4
Fusicatenibacter_saccharivorans	PWY-6703:.preQ0.biosynthesis	-0.708640321500335	3.934029920515451e-6	species_relab	pathway_relab	2.8021174377056997e-4
Fusicatenibacter_saccharivorans	PWY-6608:.guanosine.nucleotides.degradation.III	0.49062290689886146	0.0037457210827360216	species_relab	pathway_relab	0.030731476521785723
Fusicatenibacter_saccharivorans	PWY-702:.L-methionine.biosynthesis.II	0.5756865371734763	4.560186531728885e-4	species_relab	pathway_relab	0.007202322439125253
Fusicatenibacter_saccharivorans	METH-ACETATE-PWY:.methanogenesis.from.acetate	0.7498325519089084	5.094270266332485e-7	species_relab	pathway_relab	6.82164374541645e-5
Fusicatenibacter_saccharivorans	PWY-7345:.superpathway.of.anaerobic.sucrose.degradation	-0.5669792364367047	5.808568117801251e-4	species_relab	pathway_relab	0.008478958777520114
Fusicatenibacter_saccharivorans	PWY-4041:.&gamma;-glutamyl.cycle	0.6225720026791696	1.0934628205618706e-4	species_relab	pathway_relab	0.0027863131250938696
Fusicatenibacter_saccharivorans	GLYCOLYSIS-E-D:.superpathway.of.glycolysis.and.the.Entner-Doudoroff.pathway	-0.7441393168117885	6.912062735438674e-7	species_relab	pathway_relab	8.321743052950617e-5
Fusicatenibacter_saccharivorans	PWY-7356:.thiamine.diphosphate.salvage.IV.(yeast)	0.5462156731413262	0.0010076174383466705	species_relab	pathway_relab	0.012243484855021627
Fusicatenibacter_saccharivorans	PWY-5505:.L-glutamate.and.L-glutamine.biosynthesis	-0.6269256530475553	9.464658069107907e-5	species_relab	pathway_relab	0.0025609218111526406
Fusicatenibacter_saccharivorans	PWY-7323:.superpathway.of.GDP-mannose-derived.O-antigen.building.blocks.biosynthesis	-0.6654387139986605	2.3846642856148358e-5	species_relab	pathway_relab	9.62890751388415e-4
Fusicatenibacter_saccharivorans	FASYN-ELONG-PWY:.fatty.acid.elongation.--.saturated	-0.528131279303416	0.0015828780303926795	species_relab	pathway_relab	0.016604403191721132
Fusicatenibacter_saccharivorans	BIOTIN-BIOSYNTHESIS-PWY:.biotin.biosynthesis.I	-0.5391828533154723	0.0012046928460941176	species_relab	pathway_relab	0.013867705455520267
Fusicatenibacter_saccharivorans	PWY-7664:.oleate.biosynthesis.IV.(anaerobic)	-0.5294708640321502	0.0015321026514461046	species_relab	pathway_relab	0.016306393426542765
Fusicatenibacter_saccharivorans	PWY-6519:.8-amino-7-oxononanoate.biosynthesis.I	-0.5472203616878768	9.819156849954203e-4	species_relab	pathway_relab	0.012042691153453178
Fusicatenibacter_saccharivorans	PWY0-862:.(5Z)-dodecenoate.biosynthesis.I	-0.4949765572672472	0.003405940826215276	species_relab	pathway_relab	0.028651385552835303
Fusicatenibacter_saccharivorans	PWY-6282:.palmitoleate.biosynthesis.I.(from.(5Z)-dodec-5-enoate)	-0.514065639651708	0.0022115449644275384	species_relab	pathway_relab	0.020939469385413124
Fusicatenibacter_saccharivorans	PWY-5989:.stearate.biosynthesis.II.(bacteria.and.plants)	-0.48225050234427336	0.004482030031426598	species_relab	pathway_relab	0.03416856858075451
Fusicatenibacter_saccharivorans	PWY1ZNC-1:.assimilatory.sulfate.reduction.IV	0.4829202947086404	0.00441886040244117	species_relab	pathway_relab	0.03416856858075451
Fusicatenibacter_saccharivorans	FUC-RHAMCAT-PWY:.superpathway.of.fucose.and.rhamnose.degradation	-0.4708640321500336	0.0056811166440910105	species_relab	pathway_relab	0.04014716947787094
Fusicatenibacter_saccharivorans	NAGLIPASYN-PWY:.lipid.IVA.biosynthesis.(E..coli)	-0.6326188881446753	7.81044948069766e-5	species_relab	pathway_relab	0.0022379154702007725
Fusicatenibacter_saccharivorans	PWY-8073:.lipid.IVA.biosynthesis.(P..putida)	-0.6326188881446753	7.81044948069766e-5	species_relab	pathway_relab	0.0022379154702007725
Fusicatenibacter_saccharivorans	PWY-6305:.superpathway.of.putrescine.biosynthesis	-0.4725385130609512	0.005489183089912254	species_relab	pathway_relab	0.03912794659908664
Fusicatenibacter_saccharivorans	PWY-5897:.superpathway.of.menaquinol-11.biosynthesis	-0.48262580760323065	0.004446539082181539	species_relab	pathway_relab	0.03416856858075451
Fusicatenibacter_saccharivorans	PWY-5898:.superpathway.of.menaquinol-12.biosynthesis	-0.48262580760323065	0.004446539082181539	species_relab	pathway_relab	0.03416856858075451
Fusicatenibacter_saccharivorans	PWY-5899:.superpathway.of.menaquinol-13.biosynthesis	-0.48262580760323065	0.004446539082181539	species_relab	pathway_relab	0.03416856858075451
Fusicatenibacter_saccharivorans	PWY-5838:.superpathway.of.menaquinol-8.biosynthesis.I	-0.4879845951963269	0.003965556444548572	species_relab	pathway_relab	0.03177045007436563
Fusicatenibacter_saccharivorans	B.cells__PS.ATP	-0.6	0.003158241098334187	species_relab	SCENITH_measure	0.027070932680235037
Fusicatenibacter_saccharivorans	Mono.classical__PS.ATP	0.7181818181818181	1.6716255216345192e-4	species_relab	SCENITH_measure	0.0036683514582625076
Fusicatenibacter_saccharivorans	Mono.intermediate__PS.ATP	0.6545454545454545	9.491508830024643e-4	species_relab	SCENITH_measure	0.011684528177899943
Fusicatenibacter_saccharivorans	CD8.naive__Mitochondrial.dependence	0.5877008413758849	0.004024590571731967	species_relab	SCENITH_measure	0.03214528428048607
Anaerostipes_hadrus	PWY-7238:.sucrose.biosynthesis.II	0.5167448091091762	0.0020773231348097864	species_relab	pathway_relab	0.02014834552705752
Anaerostipes_hadrus	VALSYN-PWY:.L-valine.biosynthesis	0.4956463496316143	0.0033561085373078497	species_relab	pathway_relab	0.02835944129754727
Anaerostipes_hadrus	GLYCOGENSYNTH-PWY:.glycogen.biosynthesis.I.(from.ADP-D-Glucose)	0.5113864701942399	0.0023532544228108115	species_relab	pathway_relab	0.02174771675390583
