measure1	measure2	rho	p	type1	type2	Padj
feces_untarg_5alpha-pregnan-3beta,20alpha-diol disulfate	B.cells__PS.ATP	-0.6487300740092935	0.00197280677068937	feces_untarg_metabo	SCENITH_measure	0.04014170586233144
feces_untarg_5alpha-pregnan-3beta,20alpha-diol disulfate	Mono.classical__PS.ATP	0.6487300740092935	0.00197280677068937	feces_untarg_metabo	SCENITH_measure	0.04014170586233144
feces_untarg_5alpha-pregnan-3beta,20alpha-diol disulfate	CD8.central.memory__PS.ATP	-0.6934700791133828	6.972687758838397e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_glycocholenate sulfate*	CD4.central.memory__PS.ATP	-0.686933264358473	8.206734814471817e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_glycocholenate sulfate*	CD8.EMRA__PS.ATP	-0.6402439024390244	0.00235976656462458	feces_untarg_metabo	SCENITH_measure	0.043564921193069164
feces_untarg_glycocholenate sulfate*	Mono.classical__Glucose.dependence	0.7530487804878049	1.269842838345717e-4	feces_untarg_metabo	SCENITH_measure	0.009275373775742628
feces_untarg_glycocholenate sulfate*	Mono.intermediate__Glucose.dependence	-0.5975609756097561	0.00539635159707124	feces_untarg_metabo	SCENITH_measure	0.07138480852818649
feces_untarg_21-hydroxypregnenolone disulfate	CD4.central.memory__PS.ATP	-0.5667146558591026	0.00917673430337906	feces_untarg_metabo	SCENITH_measure	0.09819690209985237
feces_untarg_21-hydroxypregnenolone disulfate	CD8.EMRA__PS.ATP	-0.6061075174436368	0.00461468745004128	feces_untarg_metabo	SCENITH_measure	0.06514852870646513
feces_untarg_21-hydroxypregnenolone disulfate	Mono.classical__Glucose.dependence	0.6026831811868931	0.00491581046745942	feces_untarg_metabo	SCENITH_measure	0.06882134654443188
feces_untarg_phenylalanylphenylalanine	B.cells__PS.ATP	-0.5775102664960614	0.00766459367439671	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_phenylalanylphenylalanine	Mono.classical__Mitochondrial.dependence	-0.5775102664960614	0.00766459367439671	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_(12 or 13)-methylmyristate (a15:0 or i15:0)	CD4.central.memory__PS.ATP	0.6484848484848487	0.00198319142057947	feces_untarg_metabo	SCENITH_measure	0.04014170586233144
