bodysite	metabolites	restored	type_restoration	FMT_effect	chem_name	SUPER_PATHWAY	SUB_PATHWAY
plasma	100010850	NS	normal	NS	plasma_untarg_4-hydroxyphenylacetylglutamine	Peptide	Acetylated Peptides
plasma	100010869	restored	normal	restored normal	plasma_untarg_2,3-dihydroxy-2-methylbutyrate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
plasma	100010871	NS	normal	NS	plasma_untarg_4-aminophenol sulfate (2)	Xenobiotics	Drug - Analgesics, Anesthetics
plasma	100010895	NS	normal	NS	plasma_untarg_2'-O-methylcytidine	Nucleotide	Pyrimidine Metabolism, Cytidine containing
plasma	100010896	NS	normal	NS	plasma_untarg_2'-O-methyluridine	Nucleotide	Pyrimidine Metabolism, Uracil containing
plasma	100010901	NS	normal	NS	plasma_untarg_gamma-glutamyl-alpha-lysine	Peptide	Gamma-glutamyl Amino Acid
plasma	100010955	NS	normal	NS	plasma_untarg_perfluorooctanesulfonate (PFOS)	Xenobiotics	Chemical
plasma	100010962	NS	normal	NS	plasma_untarg_1-palmityl-GPE (O-16:0)*	Lipid	Lysoplasmalogen
plasma	100010966	NS	normal	NS	plasma_untarg_1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*	Lipid	Plasmalogen
plasma	100015586	NS	normal	NS	plasma_untarg_1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*	Lipid	Plasmalogen
plasma	100015587	NS	normal	NS	plasma_untarg_1-stearyl-2-docosapentaenoyl-GPC (O-18:0/22:5n3)*	Lipid	Plasmalogen
plasma	100015590	NS	normal	NS	plasma_untarg_1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*	Lipid	Plasmalogen
plasma	100015593	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*	Lipid	Phosphatidylethanolamine (PE)
plasma	100015594	NS	normal	NS	plasma_untarg_1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*	Lipid	Phosphatidylethanolamine (PE)
plasma	100015596	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*	Lipid	Plasmalogen
plasma	100015605	NS	normal	NS	plasma_untarg_1-palmitoleoyl-2-eicosapentaenoyl-GPC (16:1/20:5)*	Lipid	Phosphatidylcholine (PC)
plasma	100015609	NS	normal	NS	plasma_untarg_N-palmitoyl-sphingadienine (d18:2/16:0)*	Lipid	Ceramides
plasma	100015620	NS	normal	NS	plasma_untarg_lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	Lipid	Lactosylceramides (LCER)
plasma	100015623	NS	normal	NS	plasma_untarg_lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*	Lipid	Lactosylceramides (LCER)
plasma	100015624	NS	normal	NS	plasma_untarg_N-behenoyl-sphingadienine (d18:2/22:0)*	Lipid	Ceramides
plasma	100015625	NS	normal	NS	plasma_untarg_glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*	Lipid	Hexosylceramides (HCER)
plasma	100015632	NS	normal	NS	plasma_untarg_N-stearoyl-sphingadienine (d18:2/18:0)*	Lipid	Ceramides
plasma	100015638	NS	normal	NS	plasma_untarg_2-hydroxynervonate*	Lipid	Fatty Acid, Monohydroxy
plasma	100015640	NS	normal	NS	plasma_untarg_N-palmitoylserine	Lipid	Endocannabinoid
plasma	100015641	NS	normal	NS	plasma_untarg_N-oleoylserine	Lipid	Endocannabinoid
plasma	100015687	NS	normal	NS	plasma_untarg_phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*	Lipid	Phosphatidylethanolamine (PE)
plasma	100015688	NS	normal	NS	plasma_untarg_1-stearoyl-2-(hydroxylinoleoyl)-GPC (18:0/18:2(OH))*	Lipid	Phosphatidylcholine (PC)
plasma	100015689	NS	normal	NS	plasma_untarg_1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*	Lipid	Phosphatidylcholine (PC)
plasma	100015727	NS	normal	NS	plasma_untarg_ceramide (d16:1/24:1, d18:1/22:1)*	Lipid	Ceramides
plasma	100015744	NS	normal	NS	plasma_untarg_ceramide (d18:2/24:1, d18:1/24:2)*	Lipid	Ceramides
plasma	100015745	NS	normal	NS	plasma_untarg_glycosyl ceramide (d18:2/24:1, d18:1/24:2)*	Lipid	Hexosylceramides (HCER)
plasma	100015752	NS	normal	NS	plasma_untarg_glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*	Lipid	Hexosylceramides (HCER)
plasma	100015755	NS	normal	NS	plasma_untarg_ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*	Lipid	Ceramides
plasma	100015759	NS	normal	NS	plasma_untarg_stearoylcholine*	Lipid	Fatty Acid Metabolism (Acyl Choline)
plasma	100015760	NS	normal	NS	plasma_untarg_linoleoylcholine*	Lipid	Fatty Acid Metabolism (Acyl Choline)
plasma	100015762	NS	normal	NS	plasma_untarg_docosatrienoate (22:3n6 or n9)*	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
plasma	100015764	NS	normal	NS	plasma_untarg_1-adrenoyl-GPE (22:4)*	Lipid	Lysophospholipid
plasma	100015785	NS	normal	NS	plasma_untarg_nisinate (24:6n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
plasma	100015786	NS	normal	NS	plasma_untarg_sphingomyelin (d18:0/20:0, d16:0/22:0)*	Lipid	Dihydrosphingomyelins
plasma	100015787	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/19:0, d19:1/18:0)*	Lipid	Sphingomyelins
plasma	100015788	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/18:1, d18:1/18:2)*	Lipid	Sphingomyelins
plasma	100015789	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/24:2)*	Lipid	Sphingomyelins
plasma	100015790	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/21:0, d16:2/23:0)*	Lipid	Sphingomyelins
plasma	100015791	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/23:1)*	Lipid	Sphingomyelins
plasma	100015792	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	Lipid	Sphingomyelins
plasma	100015793	NS	normal	NS	plasma_untarg_sphingomyelin (d17:2/16:0, d18:2/15:0)*	Lipid	Sphingomyelins
plasma	100015797	NS	normal	NS	plasma_untarg_heneicosapentaenoate (21:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
plasma	100015831	NS	normal	NS	plasma_untarg_linolenoylcarnitine (C18:3)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015832	NS	normal	NS	plasma_untarg_behenoylcarnitine (C22)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)
plasma	100015833	NS	normal	NS	plasma_untarg_arachidoylcarnitine (C20)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)
plasma	100015834	NS	normal	NS	plasma_untarg_lignoceroylcarnitine (C24)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)
plasma	100015835	NS	normal	NS	plasma_untarg_cerotoylcarnitine (C26)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)
plasma	100015836	NS	normal	NS	plasma_untarg_ximenoylcarnitine (C26:1)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)
plasma	100015837	NS	normal	NS	plasma_untarg_arachidonoylcarnitine (C20:4)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015838	NS	normal	NS	plasma_untarg_eicosenoylcarnitine (C20:1)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)
plasma	100015839	NS	normal	NS	plasma_untarg_dihomo-linoleoylcarnitine (C20:2)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015840	NS	normal	NS	plasma_untarg_dihomo-linolenoylcarnitine (C20:3n3 or 6)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015845	NS	normal	NS	plasma_untarg_docosahexaenoylcarnitine (C22:6)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015846	NS	normal	NS	plasma_untarg_nervonoylcarnitine (C24:1)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)
plasma	100015850	NS	normal	NS	plasma_untarg_adrenoylcarnitine (C22:4)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015851	NS	normal	NS	plasma_untarg_docosapentaenoylcarnitine (C22:5n3)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)
plasma	100015882	NS	normal	NS	plasma_untarg_glycosyl ceramide (d18:1/20:0, d16:1/22:0)*	Lipid	Hexosylceramides (HCER)
plasma	100015914	NS	normal	NS	plasma_untarg_1-lignoceroyl-2-arachidonoyl-GPC (24:0/20:4)*	Lipid	Phosphatidylcholine (PC)
plasma	100015962	NS	normal	NS	plasma_untarg_N,N,N-trimethyl-5-aminovalerate	Amino Acid	Lysine Metabolism
plasma	100015965	NS	normal	NS	plasma_untarg_ethyl alpha-glucopyranoside	Xenobiotics	Food Component/Plant
plasma	100015966	NS	normal	NS	plasma_untarg_carotene diol (1)	Cofactors and Vitamins	Vitamin A Metabolism
plasma	100015967	NS	normal	NS	plasma_untarg_carotene diol (2)	Cofactors and Vitamins	Vitamin A Metabolism
plasma	100015968	NS	normal	NS	plasma_untarg_carotene diol (3)	Cofactors and Vitamins	Vitamin A Metabolism
plasma	100015971	NS	normal	NS	plasma_untarg_cortolone glucuronide (1)	Lipid	Corticosteroids
plasma	100015972	NS	normal	NS	plasma_untarg_fluconazole	Xenobiotics	Drug - Antibiotic
plasma	100016007	NS	normal	NS	plasma_untarg_phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*	Lipid	Plasmalogen
plasma	100016019	NS	normal	NS	plasma_untarg_1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*	Lipid	Phosphatidylcholine (PC)
plasma	100016038	NS	normal	NS	plasma_untarg_(N(1) + N(8))-acetylspermidine	Amino Acid	Polyamine Metabolism
plasma	100016048	NS	normal	NS	plasma_untarg_THC carboxylic acid	Xenobiotics	Drug - Psychoactive
plasma	100016049	NS	normal	NS	plasma_untarg_THC carboxylic acid glucuronide	Xenobiotics	Drug - Psychoactive
plasma	100016069	NS	normal	NS	plasma_untarg_5-dodecenoylcarnitine (C12:1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)
plasma	100019794	NS	normal	NS	plasma_untarg_hydroxy-CMPF*	Lipid	Fatty Acid, Dicarboxylate
plasma	100019801	NS	normal	NS	plasma_untarg_3-hydroxyoleoylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)
plasma	100019892	NS	normal	NS	plasma_untarg_2-hydroxyarachidate*	Lipid	Fatty Acid, Monohydroxy
plasma	100019957	NS	normal	NS	plasma_untarg_N-stearoylserine*	Lipid	Endocannabinoid
plasma	100019966	NS	normal	NS	plasma_untarg_3-hydroxyoleate*	Lipid	Fatty Acid, Monohydroxy
plasma	100019972	NS	normal	NS	plasma_untarg_dodecenedioate (C12:1-DC)*	Lipid	Fatty Acid, Dicarboxylate
plasma	100019975	NS	normal	NS	plasma_untarg_hexadecenedioate (C16:1-DC)*	Lipid	Fatty Acid, Dicarboxylate
plasma	100019978	NS	normal	NS	plasma_untarg_octadecenedioate (C18:1-DC)	Lipid	Fatty Acid, Dicarboxylate
plasma	100019981	depleted	normal	depleted normal	plasma_untarg_heptenedioate (C7:1-DC)*	Lipid	Fatty Acid, Dicarboxylate
plasma	100019982	NS	normal	NS	plasma_untarg_octadecadienedioate (C18:2-DC)*	Lipid	Fatty Acid, Dicarboxylate
plasma	100019984	NS	normal	NS	plasma_untarg_glucuronide of C12H22O4 (1)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100019990	NS	normal	NS	plasma_untarg_glucuronide of C10H18O2 (1)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020004	NS	normal	NS	plasma_untarg_3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	Lipid	Fatty Acid, Dicarboxylate
plasma	100020014	NS	normal	NS	plasma_untarg_glucuronide of C10H18O2 (7)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020015	restored	normal	restored normal	plasma_untarg_glucuronide of C10H18O2 (8)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020203	NS	normal	NS	plasma_untarg_3-hydroxystachydrine*	Xenobiotics	Food Component/Plant
plasma	100020204	NS	normal	NS	plasma_untarg_N-acetyl-2-aminooctanoate*	Lipid	Fatty Acid, Amino
plasma	100020205	NS	normal	NS	plasma_untarg_hydroxyasparagine**	Amino Acid	Alanine and Aspartate Metabolism
plasma	100020207	NS	normal	NS	plasma_untarg_genistein sulfate*	Xenobiotics	Food Component/Plant
plasma	100020208	NS	normal	NS	plasma_untarg_perfluorooctanoate (PFOA)	Xenobiotics	Chemical
plasma	100020211	NS	normal	NS	plasma_untarg_3-hydroxybutyroylglycine**	Lipid	Fatty Acid Metabolism (Acyl Glycine)
plasma	100020214	NS	normal	NS	plasma_untarg_glyco-beta-muricholate**	Lipid	Primary Bile Acid Metabolism
plasma	100020215	NS	normal	NS	plasma_untarg_N-methylhydroxyproline**	Amino Acid	Urea cycle; Arginine and Proline Metabolism
plasma	100020217	NS	normal	NS	plasma_untarg_N,N,N-trimethyl-alanylproline betaine (TMAP)	Amino Acid	Urea cycle; Arginine and Proline Metabolism
plasma	100020219	NS	normal	NS	plasma_untarg_3-formylindole	Xenobiotics	Food Component/Plant
plasma	100020225	NS	normal	NS	plasma_untarg_1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*	Lipid	Plasmalogen
plasma	100020227	NS	normal	NS	plasma_untarg_pyroglutamylalanine*	Peptide	Modified Peptides
plasma	100020241	NS	normal	NS	plasma_untarg_gamma-glutamylcitrulline*	Peptide	Gamma-glutamyl Amino Acid
plasma	100020254	depleted	normal	depleted normal	plasma_untarg_glycine conjugate of C10H14O2 (1)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020259	NS	normal	NS	plasma_untarg_glutamine conjugate of C7H12O2*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020261	NS	normal	NS	plasma_untarg_glutamine conjugate of C6H10O2 (1)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020262	NS	normal	NS	plasma_untarg_glutamine conjugate of C6H10O2 (2)*	Partially Characterized Molecules	Partially Characterized Molecules
plasma	100020276	NS	normal	NS	plasma_untarg_sphingomyelin (d17:1/14:0, d16:1/15:0)*	Lipid	Sphingomyelins
plasma	100020343	NS	normal	NS	plasma_untarg_tetradecadienoate (14:2)*	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)
plasma	100020351	NS	normal	NS	plasma_untarg_N-carbamoylvaline	Amino Acid	Leucine, Isoleucine and Valine Metabolism
plasma	100020360	NS	normal	NS	plasma_untarg_8-methoxykynurenate	Amino Acid	Tryptophan Metabolism
plasma	100020361	NS	normal	NS	plasma_untarg_3-amino-2-piperidone	Amino Acid	Urea cycle; Arginine and Proline Metabolism
plasma	100020371	NS	normal	NS	plasma_untarg_N,N-dimethylalanine	Amino Acid	Alanine and Aspartate Metabolism
plasma	100020372	NS	normal	NS	plasma_untarg_3-indoleglyoxylic acid	Xenobiotics	Food Component/Plant
plasma	100020377	NS	normal	NS	plasma_untarg_ethyl beta-glucopyranoside	Xenobiotics	Food Component/Plant
plasma	100020407	NS	normal	NS	plasma_untarg_enterolactone sulfate	Xenobiotics	Food Component/Plant
plasma	100020409	depleted	normal	depleted normal	plasma_untarg_ascorbic acid 3-sulfate*	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism
plasma	100020410	NS	normal	NS	plasma_untarg_3-hydroxyhippurate sulfate	Xenobiotics	Benzoate Metabolism
plasma	100020414	NS	normal	NS	plasma_untarg_6-bromotryptophan	Amino Acid	Tryptophan Metabolism
plasma	100020417	NS	normal	NS	plasma_untarg_N6,N6-dimethyllysine	Amino Acid	Lysine Metabolism
plasma	100020478	NS	normal	NS	plasma_untarg_dodecadienoate (12:2)*	Lipid	Fatty Acid, Dicarboxylate
plasma	100020487	NS	normal	NS	plasma_untarg_N-acetyl-isoputreanine	Amino Acid	Polyamine Metabolism
plasma	100020492	NS	normal	NS	plasma_untarg_glucuronide of piperine metabolite C17H21NO3 (4)*	Xenobiotics	Food Component/Plant
plasma	100020493	NS	normal	NS	plasma_untarg_glucuronide of piperine metabolite C17H21NO3 (5)*	Xenobiotics	Food Component/Plant
plasma	100020496	NS	normal	NS	plasma_untarg_sulfate of piperine metabolite C16H19NO3 (2)*	Xenobiotics	Food Component/Plant
plasma	100020497	NS	normal	NS	plasma_untarg_sulfate of piperine metabolite C16H19NO3 (3)*	Xenobiotics	Food Component/Plant
plasma	100020502	NS	normal	NS	plasma_untarg_sulfate of piperine metabolite C18H21NO3 (1)*	Xenobiotics	Food Component/Plant
plasma	100020504	NS	normal	NS	plasma_untarg_sulfate of piperine metabolite C18H21NO3 (3)*	Xenobiotics	Food Component/Plant
plasma	100020514	NS	normal	NS	plasma_untarg_N-acetyltheanine	Xenobiotics	Food Component/Plant
plasma	100020515	NS	normal	NS	plasma_untarg_2-naphthol sulfate	Xenobiotics	Chemical
plasma	100020519	NS	normal	NS	plasma_untarg_(2,4 or 2,5)-dimethylphenol sulfate	Xenobiotics	Food Component/Plant
plasma	100020536	restored	normal	restored normal	plasma_untarg_4-ethylcatechol sulfate	Xenobiotics	Benzoate Metabolism
plasma	100020541	NS	normal	NS	plasma_untarg_11beta-hydroxyandrosterone glucuronide	Lipid	Androgenic Steroids
plasma	100020542	NS	normal	NS	plasma_untarg_11beta-hydroxyetiocholanolone glucuronide*	Lipid	Androgenic Steroids
plasma	100020545	NS	normal	NS	plasma_untarg_N2-acetyl,N6,N6-dimethyllysine	Amino Acid	Lysine Metabolism
plasma	100020546	NS	normal	NS	plasma_untarg_N2-acetyl,N6-methyllysine	Amino Acid	Lysine Metabolism
plasma	100020549	NS	normal	NS	plasma_untarg_cholic acid glucuronide	Lipid	Primary Bile Acid Metabolism
plasma	100020550	NS	normal	NS	plasma_untarg_deoxycholic acid glucuronide	Lipid	Secondary Bile Acid Metabolism
plasma	100020578	restored	normal	restored normal	plasma_untarg_4-allylcatechol sulfate	Xenobiotics	Benzoate Metabolism
plasma	100020585	NS	normal	NS	plasma_untarg_2-hydroxyfluorene sulfate	Xenobiotics	Tobacco Metabolite
plasma	100020631	NS	normal	NS	plasma_untarg_4-methylhexanoylglutamine	Lipid	Fatty Acid Metabolism (Acyl Glutamine)
plasma	100020805	NS	normal	NS	plasma_untarg_N-desalkylquetiapine*	Xenobiotics	Drug - Psychoactive
plasma	100020819	NS	normal	NS	plasma_untarg_glycoursodeoxycholic acid sulfate (1)	Lipid	Secondary Bile Acid Metabolism
plasma	100020822	NS	normal	NS	plasma_untarg_dihydrocaffeate sulfate (2)	Xenobiotics	Food Component/Plant
plasma	100020823	NS	normal	NS	plasma_untarg_lithocholate sulfate (1)	Lipid	Secondary Bile Acid Metabolism
plasma	100020825	NS	normal	NS	plasma_untarg_3-hydroxyhexanoylcarnitine (1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)
plasma	100020827	NS	normal	NS	plasma_untarg_3-(methylthio)acetaminophen sulfate*	Xenobiotics	Drug - Analgesics, Anesthetics
plasma	100020833	NS	normal	NS	plasma_untarg_2-ketocaprylate	Amino Acid	Leucine, Isoleucine and Valine Metabolism
plasma	100020837	NS	normal	NS	plasma_untarg_2,6-dihydroxybenzoic acid	Xenobiotics	Drug - Topical Agents
plasma	100020842	NS	normal	NS	plasma_untarg_N,N-dimethyl-5-aminovalerate	Amino Acid	Lysine Metabolism
plasma	100020851	NS	normal	NS	plasma_untarg_3-ethylcatechol sulfate (1)	Xenobiotics	Food Component/Plant
plasma	100020852	NS	normal	NS	plasma_untarg_3-ethylcatechol sulfate (2)	Xenobiotics	Food Component/Plant
plasma	100020853	restored	normal	restored normal	plasma_untarg_4-acetylcatechol sulfate (1)	Xenobiotics	Food Component/Plant
plasma	100020864	NS	normal	NS	plasma_untarg_1-(14 or 15)-methylpalmitoyl-GPC (a17:0 or i17:0)*	Lipid	Lysophospholipid
plasma	100020893	NS	normal	NS	plasma_untarg_2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism
