"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY.8112..factor.420.biosynthesis.I..archaea."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0855481577391957	0.158917584689131	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	5
"PWY.8113..3PG.factor.420.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0855481577391957	0.158917584689131	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	5
"PWY.8125..mevalonate.pathway.IV..archaea."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.234094346441549	0.354788882000648	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	3
"PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.139513649347363	0.241209202916381	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	10
"PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.139513649347363	0.241209202916381	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	10
"PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942405	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	9
"PWY0.41..allantoin.degradation.IV..anaerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.411701088796163	0.538533209060996	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	8
"PWY0.461..L.lysine.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	11
"PWY0.461..L.lysine.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00945844021595962	0.0251754503260619	"No data points have the baseline factor level"	"abundance"	30	11
"PWY1G.0..mycothiol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0638685200918673	0.125623743563048	"No data points have the baseline factor level"	"abundance"	30	8
"PWY1G.0..mycothiol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	8
"PWY3DJ.12..ceramide.de.novo.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY3DJ.12..ceramide.de.novo.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY3O.19..ubiquinol.6.biosynthesis..late.decarboxylation."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY3O.19..ubiquinol.6.biosynthesis..late.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY3O.4108..L.tyrosine.degradation.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY3O.4108..L.tyrosine.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY490.3..nitrate.reduction.VI..assimilatory."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.139513649347363	0.241209202916381	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	11
"PWY5F9.12..biphenyl.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY5F9.12..biphenyl.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY66.388..ceramide.degradation.by..alpha..oxidation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	4
"PWY66.388..ceramide.degradation.by..alpha..oxidation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.118553217705894	0.211267646278981	"No data points have the baseline factor level"	"abundance"	30	4
"PWY66.398..TCA.cycle.III..animals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY66.398..TCA.cycle.III..animals."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"SPHINGOLIPID.SYN.PWY..sphingolipid.biosynthesis..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"SPHINGOLIPID.SYN.PWY..sphingolipid.biosynthesis..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	11
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00945844021595969	0.0251754503260619	"No data points have the baseline factor level"	"abundance"	30	11
"TRIGLSYN.PWY..diacylglycerol.and.triacylglycerol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"TRIGLSYN.PWY..diacylglycerol.and.triacylglycerol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254142	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	9
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0184433130327177	0.0446478392420994	"No data points have the baseline factor level"	"abundance"	30	9
"URSIN.PWY..ureide.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	7
"URSIN.PWY..ureide.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942407	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	7
"X12DICHLORETHDEG.PWY..1.2.dichloroethane.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	2
"X12DICHLORETHDEG.PWY..1.2.dichloroethane.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.472891517102412	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	2
"X4.HYDROXYMANDELATE.DEGRADATION.PWY..4.hydroxymandelate.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"X4.HYDROXYMANDELATE.DEGRADATION.PWY..4.hydroxymandelate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640707	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"ANAEROFRUCAT.PWY..homolactic.fermentation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00460333609792751	0.0138544095986359	"All logistic values are the same"	"prevalence"	30	30
"ANAEROFRUCAT.PWY..homolactic.fermentation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	4.31235159434884e-05	0.000236766931988286	"All logistic values are the same"	"prevalence"	30	30
"ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000633524536597596	0.00249217372852731	"All logistic values are the same"	"prevalence"	30	30
"ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.12940776123105e-12	7.12020720161632e-11	"All logistic values are the same"	"prevalence"	30	30
"ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.233810309433732	0.354788882000648	"All logistic values are the same"	"prevalence"	30	30
"ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.27464171265905	0.400036636674104	"All logistic values are the same"	"prevalence"	30	30
"ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	9.73742906973385e-07	8.54020418411084e-06	"All logistic values are the same"	"prevalence"	30	30
"ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000269862203653659	0.00116903869598954	"All logistic values are the same"	"prevalence"	30	30
"ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.5789695240187e-07	1.67276969376239e-06	"All logistic values are the same"	"prevalence"	30	30
"ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.93178806284777e-14	9.34511727261149e-12	"All logistic values are the same"	"prevalence"	30	30
"ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	4.19911985183319e-08	4.88375895811034e-07	"All logistic values are the same"	"prevalence"	30	30
"ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	9.76996261670138e-15	9.34511727261149e-12	"All logistic values are the same"	"prevalence"	30	30
"ARO.PWY..chorismate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	3.40568966428201e-05	0.000192808885755648	"All logistic values are the same"	"prevalence"	30	30
"ARO.PWY..chorismate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.22266649529956e-13	1.82942549997733e-11	"All logistic values are the same"	"prevalence"	30	30
"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.914740328635367	1	"All logistic values are the same"	"prevalence"	30	30
"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0025810820273221	0.00836896293707469	"All logistic values are the same"	"prevalence"	30	30
"BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.04672102215764e-05	6.9999468356792e-05	"All logistic values are the same"	"prevalence"	30	30
"BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000142231358117417	0.000661685013850593	"All logistic values are the same"	"prevalence"	30	30
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00024078098668201	0.0010602290360072	"All logistic values are the same"	"prevalence"	30	30
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.30260255307257e-12	7.46601433875047e-11	"All logistic values are the same"	"prevalence"	30	30
"CALVIN.PWY..Calvin.Benson.Bassham.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.28323705399502e-05	8.32159786530106e-05	"All logistic values are the same"	"prevalence"	30	30
"CALVIN.PWY..Calvin.Benson.Bassham.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	5.70341551764386e-11	1.05218182825499e-09	"All logistic values are the same"	"prevalence"	30	30
"CITRULBIO.PWY..L.citrulline.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.57169680059921e-07	4.96809631386763e-06	"All logistic values are the same"	"prevalence"	30	30
"CITRULBIO.PWY..L.citrulline.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.118736293731789	0.211267646278981	"All logistic values are the same"	"prevalence"	30	30
"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0080943983173013	0.022732299736253	"All logistic values are the same"	"prevalence"	30	30
"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.76836323362295e-12	6.77821400540191e-11	"All logistic values are the same"	"prevalence"	30	30
"COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00520429186775928	0.0152983304903913	"All logistic values are the same"	"prevalence"	30	30
"COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	9.28812582401406e-13	4.73252125318812e-11	"All logistic values are the same"	"prevalence"	30	30
"COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.98823329355946e-06	1.67512568827451e-05	"All logistic values are the same"	"prevalence"	30	30
"COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	6.25810514520708e-11	1.13494449243586e-09	"All logistic values are the same"	"prevalence"	30	30
"COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.647072410843578	0.762179236585986	"All logistic values are the same"	"prevalence"	30	30
"COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000729169818365571	0.00282729483310812	"All logistic values are the same"	"prevalence"	30	30
"COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	4.31491137735662e-05	0.000236766931988286	"All logistic values are the same"	"prevalence"	30	30
"COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.84519066692701e-13	1.79486728510173e-11	"All logistic values are the same"	"prevalence"	30	30
"DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.20463716405395e-05	7.95655410825754e-05	"All logistic values are the same"	"prevalence"	30	30
"DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00827735097834581	0.0231852501225917	"All logistic values are the same"	"prevalence"	30	30
"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.647496192576319	0.762179236585986	"All logistic values are the same"	"prevalence"	30	30
"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.03912745075263e-09	1.54425885042405e-08	"All logistic values are the same"	"prevalence"	30	30
"FASYN.ELONG.PWY..fatty.acid.elongation....saturated"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.21232865586407e-05	7.95823105383163e-05	"All logistic values are the same"	"prevalence"	30	30
"FASYN.ELONG.PWY..fatty.acid.elongation....saturated"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	5.31444196250064e-06	3.92169165508668e-05	"All logistic values are the same"	"prevalence"	30	30
"FERMENTATION.PWY..mixed.acid.fermentation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0247755539282173	0.0580084085409026	"All logistic values are the same"	"prevalence"	30	30
"FERMENTATION.PWY..mixed.acid.fermentation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.111397862159454	0.201684792742159	"All logistic values are the same"	"prevalence"	30	30
"FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.515951374171648	0.62310154668585	"All logistic values are the same"	"prevalence"	30	30
"FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.664938147086354	0.77419349007878	"All logistic values are the same"	"prevalence"	30	30
"FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000472633167013736	0.00193021942253701	"All logistic values are the same"	"prevalence"	30	30
"FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	4.81670411673907e-05	0.00025769367024554	"All logistic values are the same"	"prevalence"	30	30
"FUCCAT.PWY..fucose.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.373901877847111	0.498225416309351	"All logistic values are the same"	"prevalence"	30	30
"FUCCAT.PWY..fucose.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0467204000020005	0.0955847571742649	"All logistic values are the same"	"prevalence"	30	30
"GALACTUROCAT.PWY..D.galacturonate.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.431369525910355	0.556773694480193	"All logistic values are the same"	"prevalence"	30	30
"GALACTUROCAT.PWY..D.galacturonate.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00490640848258417	0.0145829363232363	"All logistic values are the same"	"prevalence"	30	30
"GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00340815156038454	0.010694199910884	"All logistic values are the same"	"prevalence"	30	30
"GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	3.7301353561503e-07	3.59571606403678e-06	"All logistic values are the same"	"prevalence"	30	30
"GLUCONEO.PWY..gluconeogenesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0010182858355553	0.00369344353913278	"All logistic values are the same"	"prevalence"	30	30
"GLUCONEO.PWY..gluconeogenesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	9.63003855791733e-06	6.52160839048832e-05	"All logistic values are the same"	"prevalence"	30	30
